0	0	0	0	
1.574183e-03	6.591958e-04	0	6.690455e-04	
2.388915e-04	6.464960e-04	4.291845e-03	5.907450e-04	
8.268563e-04	7.619901e-04	0	7.726219e-04	
1.266464e-03	9.205905e-04	0	9.331905e-04	
6.284697e-04	5.610728e-04	0	5.687959e-04	
7.314620e-04	1.229922e-03	0	1.247100e-03	
8.578537e-04	1.193756e-03	0	1.210400e-03	
1.505394e-03	1.416587e-03	0	1.435686e-03	
1.040000e-03	1.668806e-03	1.560062e-03	1.670318e-03	
1.792534e-03	1.517072e-03	0	1.538364e-03	
1.731797e-03	1.717355e-03	1.418440e-03	1.721624e-03	
1.841349e-03	2.280722e-03	1.375516e-03	2.293623e-03	
1.770287e-03	2.073255e-03	2.564103e-03	2.065998e-03	
1.369769e-03	2.135747e-03	0	2.167962e-03	
1.715492e-03	2.459960e-03	2.195390e-03	2.464233e-03	
2.992677e-03	2.247153e-03	2.111932e-03	2.249352e-03	
2.852890e-03	2.956309e-03	5.274262e-03	2.919853e-03	
2.009338e-03	2.788788e-03	2.066116e-03	2.799917e-03	
2.811674e-03	3.259959e-03	3.092784e-03	3.262420e-03	
3.201983e-03	3.265642e-03	0	3.311443e-03	
3.741948e-03	3.709106e-03	6.463527e-03	3.671081e-03	
3.141732e-03	4.158418e-03	0	4.213550e-03	
4.441812e-03	4.081541e-03	3.424658e-03	4.090234e-03	
5.353713e-03	4.472864e-03	9.933775e-03	4.400295e-03	
5.109489e-03	5.013683e-03	7.311129e-03	4.983047e-03	
4.778382e-03	6.031258e-03	4.750594e-03	6.049145e-03	
5.906987e-03	6.699894e-03	1.016949e-02	6.651439e-03	
7.643863e-03	7.547937e-03	1.015697e-02	7.511531e-03	
7.572718e-03	7.478023e-03	7.774538e-03	7.473922e-03	
9.737874e-03	8.727652e-03	2.040816e-02	8.567042e-03	
1.015389e-02	1.025141e-02	1.075269e-02	1.024441e-02	
1.260827e-02	1.227915e-02	2.262443e-02	1.214273e-02	
1.033715e-02	1.428571e-02	1.351351e-02	1.429583e-02	
1.329864e-02	1.513718e-02	2.027027e-02	1.507658e-02	
1.742919e-02	1.557632e-02	1.694915e-02	1.556037e-02	
1.742919e-02	1.557632e-02	1.694915e-02	1.556037e-02	
6.613757e-03	7.132668e-04	0	7.196833e-04	
1.187178e-03	3.353079e-04	0	3.396355e-04	
2.387775e-04	1.507900e-03	4.975124e-03	1.461600e-03	
3.343922e-04	4.994778e-04	0	5.059565e-04	
1.015744e-03	8.939623e-04	0	9.054816e-04	
4.177546e-04	5.946145e-04	0	6.024442e-04	
9.260974e-04	1.033363e-03	0	1.047225e-03	
1.039411e-03	1.352126e-03	0	1.370404e-03	
1.519757e-03	1.374540e-03	0	1.393822e-03	
1.464010e-03	1.570433e-03	0	1.591628e-03	
1.662313e-03	1.381389e-03	0	1.400798e-03	
1.310919e-03	1.828558e-03	1.394700e-03	1.834900e-03	
2.226841e-03	1.807369e-03	4.155125e-03	1.773958e-03	
3.068360e-03	1.909647e-03	3.851091e-03	1.880913e-03	
2.029391e-03	2.001840e-03	2.460025e-03	1.995022e-03	
2.092756e-03	2.270994e-03	2.301496e-03	2.270527e-03	
2.521497e-03	2.260549e-03	1.072961e-03	2.279377e-03	
2.362596e-03	2.855668e-03	2.094241e-03	2.867583e-03	
3.618889e-03	2.461328e-03	5.045409e-03	2.420809e-03	
2.990464e-03	3.128243e-03	6.060606e-03	3.084562e-03	
2.746683e-03	2.900840e-03	0	2.942070e-03	
4.467225e-03	3.600552e-03	1.851852e-03	3.624571e-03	
3.284432e-03	3.860281e-03	3.518030e-03	3.864895e-03	
4.357206e-03	3.903549e-03	5.833333e-03	3.877371e-03	
5.879729e-03	4.364920e-03	8.032129e-03	4.314793e-03	
4.943929e-03	4.567973e-03	4.078303e-03	4.574496e-03	
5.107084e-03	5.980927e-03	6.394884e-03	5.975165e-03	
6.946276e-03	6.292625e-03	5.071851e-03	6.309786e-03	
7.079646e-03	7.622164e-03	5.469462e-03	7.652536e-03	
8.359302e-03	7.483878e-03	9.756098e-03	7.452547e-03	
9.122213e-03	9.541860e-03	1.707317e-02	9.439587e-03	
1.002175e-02	1.084200e-02	1.892744e-02	1.073219e-02	
1.059730e-02	1.242835e-02	1.766004e-02	1.235812e-02	
1.054591e-02	1.437755e-02	1.006711e-02	1.443408e-02	
1.623740e-02	1.496934e-02	2.941176e-02	1.477117e-02	
1.445286e-02	1.659184e-02	2.352941e-02	1.647479e-02	
1.445286e-02	1.659184e-02	2.352941e-02	1.647479e-02	
0	1.410437e-03	0	1.425517e-03	
1.599360e-03	8.955558e-04	0	9.078529e-04	
2.347418e-04	1.512461e-03	1.435407e-02	1.333511e-03	
6.629102e-04	4.535147e-04	0	4.600239e-04	
1.009719e-03	6.188757e-04	0	6.273088e-04	
1.042209e-03	5.938914e-04	0	6.020987e-04	
1.015228e-03	1.234019e-03	0	1.251063e-03	
1.045114e-03	1.291066e-03	0	1.308962e-03	
1.952628e-03	1.137048e-03	0	1.153324e-03	
1.154830e-03	1.718656e-03	2.936858e-03	1.700569e-03	
1.515756e-03	1.628494e-03	4.464286e-03	1.588142e-03	
7.633005e-04	1.645100e-03	0	1.669687e-03	
1.841214e-03	1.844768e-03	4.043127e-03	1.812629e-03	
2.399605e-03	1.891598e-03	4.914005e-03	1.844808e-03	
2.323992e-03	1.918517e-03	2.398082e-03	1.911167e-03	
1.246719e-03	1.802989e-03	6.451613e-03	1.726811e-03	
2.094440e-03	2.208540e-03	0	2.244402e-03	
2.465787e-03	2.876225e-03	2.061856e-03	2.889267e-03	
2.649553e-03	2.521258e-03	4.077472e-03	2.496978e-03	
3.479042e-03	2.638601e-03	4.028197e-03	2.617722e-03	
3.303396e-03	3.180149e-03	9.871668e-04	3.210895e-03	
4.345567e-03	3.551484e-03	6.493506e-03	3.511138e-03	
3.105728e-03	4.159559e-03	1.759015e-03	4.191879e-03	
5.260907e-03	3.958210e-03	5.119454e-03	3.942835e-03	
4.841112e-03	4.359915e-03	1.221498e-02	4.254153e-03	
4.239188e-03	5.494564e-03	5.016722e-03	5.500753e-03	
5.732325e-03	6.106420e-03	6.768190e-03	6.097763e-03	
5.768638e-03	6.019793e-03	8.234218e-03	5.991079e-03	
6.815366e-03	7.296104e-03	2.918288e-03	7.354272e-03	
7.039461e-03	7.902461e-03	1.203611e-02	7.846990e-03	
9.641873e-03	8.700753e-03	1.498127e-02	8.617701e-03	
1.317716e-02	1.082086e-02	1.282051e-02	1.079414e-02	
1.063715e-02	1.156475e-02	1.324503e-02	1.154222e-02	
1.023300e-02	1.384248e-02	1.219512e-02	1.386627e-02	
1.768397e-02	1.613535e-02	2.272727e-02	1.604321e-02	
1.317716e-02	1.356852e-02	1.449275e-02	1.355599e-02	
1.317716e-02	1.356852e-02	1.449275e-02	1.355599e-02	
0	1.046025e-03	0	1.058201e-03	
2.363135e-03	5.478251e-04	0	5.553088e-04	
2.351281e-04	1.040447e-03	2.525253e-02	7.246377e-04	
9.938711e-04	8.160675e-04	0	8.269399e-04	
1.509814e-03	5.830104e-04	0	5.907701e-04	
1.145833e-03	6.729286e-04	0	6.821476e-04	
1.099203e-03	9.084882e-04	0	9.211083e-04	
1.204612e-03	1.238930e-03	0	1.256048e-03	
2.207880e-03	1.381031e-03	0	1.400465e-03	
1.136825e-03	1.162465e-03	0	1.178911e-03	
1.725626e-03	1.401058e-03	0	1.420455e-03	
1.672622e-03	1.789161e-03	0	1.815289e-03	
2.626587e-03	2.057453e-03	0	2.087107e-03	
2.382955e-03	1.764231e-03	1.251564e-03	1.772036e-03	
2.132343e-03	2.162474e-03	2.415459e-03	2.158642e-03	
1.390360e-03	2.379926e-03	1.097695e-03	2.400392e-03	
2.348312e-03	2.262030e-03	3.229279e-03	2.246849e-03	
2.951485e-03	2.786368e-03	1.066098e-03	2.812756e-03	
2.607253e-03	2.821049e-03	0	2.864653e-03	
3.044483e-03	3.059596e-03	7.172131e-03	2.999400e-03	
3.407507e-03	3.326138e-03	9.425071e-04	3.360974e-03	
3.540241e-03	3.493176e-03	7.867133e-03	3.429617e-03	
3.529516e-03	3.949142e-03	3.398471e-03	3.956843e-03	
4.970686e-03	3.794196e-03	2.459016e-03	3.812679e-03	
5.696955e-03	4.528220e-03	1.140065e-02	4.435564e-03	
4.156410e-03	5.190144e-03	8.143322e-03	5.150654e-03	
5.558782e-03	5.661495e-03	4.135649e-03	5.682008e-03	
5.819849e-03	6.398065e-03	7.266122e-03	6.386699e-03	
7.194245e-03	6.659947e-03	5.780347e-03	6.671752e-03	
7.997201e-03	7.997334e-03	6.147541e-03	8.021715e-03	
8.726429e-03	8.640269e-03	2.109181e-02	8.472880e-03	
9.040170e-03	1.015207e-02	1.446945e-02	1.009402e-02	
1.107973e-02	1.303719e-02	3.401361e-02	1.276074e-02	
1.330377e-02	1.428196e-02	1.689189e-02	1.424767e-02	
1.379918e-02	1.701064e-02	0	1.722871e-02	
2.672606e-02	1.979398e-02	3.333333e-02	1.962789e-02	
2.672606e-02	1.979398e-02	3.333333e-02	1.962789e-02	
0	6.946857e-04	0	7.007708e-04	
8.305648e-04	5.468066e-04	0	5.547542e-04	
1.223391e-03	1.227628e-03	1.435407e-02	1.047943e-03	
3.444119e-04	5.417852e-04	0	5.493751e-04	
1.053741e-03	7.905954e-04	0	8.011704e-04	
6.529546e-04	5.930193e-04	0	6.014779e-04	
1.047918e-03	1.182994e-03	0	1.199700e-03	
1.875670e-03	1.083623e-03	0	1.098721e-03	
1.648161e-03	1.423329e-03	0	1.443067e-03	
7.449098e-04	1.630342e-03	1.543210e-03	1.631570e-03	
1.428345e-03	1.693179e-03	1.517451e-03	1.695634e-03	
1.675552e-03	1.997603e-03	2.721088e-03	1.986822e-03	
2.480665e-03	1.746488e-03	2.631579e-03	1.733239e-03	
2.448237e-03	1.628512e-03	3.821656e-03	1.595805e-03	
2.371756e-03	1.972779e-03	0	2.002351e-03	
2.236548e-03	2.204938e-03	2.207506e-03	2.204897e-03	
2.040296e-03	2.342195e-03	2.169197e-03	2.344905e-03	
3.258931e-03	2.818727e-03	5.411255e-03	2.779331e-03	
3.406555e-03	2.630268e-03	9.584665e-03	2.527127e-03	
2.570550e-03	2.916536e-03	2.092050e-03	2.928434e-03	
2.553105e-03	3.203680e-03	0	3.248421e-03	
3.796934e-03	3.690967e-03	2.742230e-03	3.704224e-03	
3.063994e-03	3.992110e-03	3.593890e-03	3.997383e-03	
4.466336e-03	4.274511e-03	6.739680e-03	4.241239e-03	
4.905538e-03	4.617630e-03	1.316872e-02	4.502963e-03	
4.986929e-03	5.187803e-03	2.405774e-03	5.225570e-03	
4.902971e-03	5.934426e-03	4.780876e-03	5.950468e-03	
5.609606e-03	5.938812e-03	5.115090e-03	5.950264e-03	
8.176071e-03	7.984969e-03	5.602241e-03	8.017812e-03	
6.973294e-03	7.368797e-03	9.045226e-03	7.346435e-03	
9.423065e-03	9.072843e-03	1.104294e-02	9.046338e-03	
8.934169e-03	1.029058e-02	7.812500e-03	1.032448e-02	
1.181572e-02	1.191487e-02	1.598174e-02	1.186204e-02	
1.104707e-02	1.408207e-02	1.533742e-02	1.406414e-02	
1.495112e-02	1.700787e-02	1.183432e-02	1.707765e-02	
2.186589e-02	1.713633e-02	0	1.741149e-02	
2.186589e-02	1.713633e-02	0	1.741149e-02	
0	3.548616e-04	0	3.590664e-04	
1.629992e-03	6.700168e-04	0	6.800408e-04	
2.426595e-04	1.048630e-03	1.376147e-02	8.643617e-04	
5.053057e-04	6.361901e-04	0	6.449532e-04	
1.278445e-03	5.130836e-04	0	5.200208e-04	
9.449811e-04	6.225064e-04	0	6.309148e-04	
1.566243e-03	1.452916e-03	0	1.472240e-03	
8.733624e-04	1.285200e-03	0	1.301841e-03	
1.875533e-03	1.460242e-03	0	1.479356e-03	
1.544967e-03	1.735330e-03	3.246753e-03	1.715117e-03	
7.937138e-04	1.481172e-03	1.567398e-03	1.480009e-03	
1.458173e-03	1.885165e-03	0	1.910763e-03	
2.286642e-03	1.398574e-03	0	1.417490e-03	
2.895480e-03	1.932748e-03	4.137931e-03	1.902334e-03	
1.931034e-03	1.791466e-03	1.345895e-03	1.797538e-03	
1.397299e-03	2.170855e-03	2.378121e-03	2.167783e-03	
2.688344e-03	2.149093e-03	1.112347e-03	2.164982e-03	
3.509420e-03	2.695068e-03	2.141328e-03	2.703594e-03	
3.473858e-03	2.372998e-03	7.399577e-03	2.297648e-03	
2.752036e-03	3.020564e-03	6.302521e-03	2.973405e-03	
4.033926e-03	2.846819e-03	0	2.887405e-03	
3.846876e-03	3.520463e-03	4.562044e-03	3.505909e-03	
3.780718e-03	3.994736e-03	6.008584e-03	3.966789e-03	
4.872881e-03	3.817948e-03	3.252033e-03	3.825850e-03	
5.600752e-03	4.715290e-03	1.410658e-02	4.583264e-03	
4.471726e-03	5.133481e-03	7.849294e-03	5.095887e-03	
4.809088e-03	6.153309e-03	7.818608e-03	6.129743e-03	
6.376149e-03	6.464283e-03	7.758621e-03	6.446491e-03	
7.079646e-03	7.341133e-03	2.770083e-03	7.405110e-03	
7.291667e-03	7.631569e-03	4.863813e-03	7.669719e-03	
8.768747e-03	9.421199e-03	9.433962e-03	9.421020e-03	
1.028037e-02	1.069474e-02	8.759124e-03	1.072317e-02	
1.064283e-02	1.177227e-02	1.028807e-02	1.179364e-02	
1.289332e-02	1.309950e-02	5.865103e-03	1.320738e-02	
1.730988e-02	1.633195e-02	5.555556e-03	1.648569e-02	
1.964912e-02	1.605505e-02	5.102041e-02	1.538761e-02	
1.964912e-02	1.605505e-02	5.102041e-02	1.538761e-02	
1.404494e-03	1.023541e-03	0	1.033770e-03	
1.221996e-03	7.684707e-04	0	7.795100e-04	
1.200480e-03	1.112129e-03	4.587156e-03	1.061853e-03	
5.058169e-04	5.433060e-04	0	5.507872e-04	
1.150160e-03	9.605489e-04	0	9.739469e-04	
1.250782e-03	5.919161e-04	0	6.003602e-04	
1.461588e-03	1.130304e-03	0	1.145989e-03	
6.879353e-04	9.651179e-04	0	9.781090e-04	
2.349979e-03	1.578304e-03	0	1.598595e-03	
1.285141e-03	1.627932e-03	3.189793e-03	1.606670e-03	
8.558313e-04	1.331696e-03	3.091190e-03	1.307686e-03	
2.179468e-03	1.890017e-03	0	1.916959e-03	
1.536998e-03	1.476990e-03	1.362398e-03	1.478648e-03	
1.970027e-03	2.099501e-03	3.856041e-03	2.073505e-03	
1.294013e-03	2.092428e-03	0	2.123609e-03	
1.574597e-03	2.275728e-03	2.242152e-03	2.276256e-03	
3.187759e-03	2.401101e-03	1.070664e-03	2.422299e-03	
3.801097e-03	2.954641e-03	5.428882e-03	2.917086e-03	
2.501787e-03	2.540682e-03	0	2.578176e-03	
2.673645e-03	3.230657e-03	8.290155e-03	3.156909e-03	
3.805651e-03	2.993644e-03	0	3.034796e-03	
3.998477e-03	3.673233e-03	1.020408e-02	3.583452e-03	
3.444013e-03	3.923406e-03	4.456328e-03	3.916310e-03	
4.502230e-03	3.851235e-03	4.088307e-03	3.847944e-03	
4.792073e-03	4.613711e-03	8.744038e-03	4.556387e-03	
5.191356e-03	5.123963e-03	4.750594e-03	5.129099e-03	
5.239490e-03	6.101887e-03	7.794232e-03	6.077850e-03	
5.585364e-03	6.342421e-03	9.598604e-03	6.298243e-03	
7.188384e-03	7.422565e-03	4.672897e-03	7.460475e-03	
7.193526e-03	7.304196e-03	9.146341e-03	7.279894e-03	
8.847398e-03	9.247522e-03	1.373283e-02	9.188361e-03	
1.117934e-02	1.011018e-02	9.273570e-03	1.012176e-02	
1.132651e-02	1.161563e-02	2.500000e-02	1.142449e-02	
1.063661e-02	1.381096e-02	9.345794e-03	1.387369e-02	
1.456876e-02	1.547434e-02	1.242236e-02	1.551303e-02	
1.266766e-02	1.448436e-02	1.250000e-02	1.451550e-02	
1.266766e-02	1.448436e-02	1.250000e-02	1.451550e-02	
0	0	0	0	
3.965107e-04	4.387408e-04	0	4.458812e-04	
9.526078e-04	1.683284e-03	8.849558e-03	1.576873e-03	
4.987531e-04	6.322540e-04	0	6.411431e-04	
2.033295e-03	6.526742e-04	0	6.613757e-04	
1.048878e-03	7.920344e-04	0	8.027523e-04	
1.189496e-03	1.012171e-03	0	1.026077e-03	
1.460983e-03	1.197136e-03	0	1.213083e-03	
1.492166e-03	1.140251e-03	0	1.155415e-03	
6.394884e-04	1.493086e-03	0	1.513423e-03	
2.409264e-03	1.445480e-03	3.012048e-03	1.423382e-03	
1.729193e-03	1.734011e-03	1.388889e-03	1.739095e-03	
1.828421e-03	1.718515e-03	2.785515e-03	1.703341e-03	
2.122241e-03	1.997927e-03	8.010681e-03	1.911827e-03	
2.678020e-03	2.072464e-03	0	2.101421e-03	
1.666778e-03	2.232143e-03	4.561003e-03	2.195973e-03	
2.828309e-03	2.200682e-03	2.141328e-03	2.201628e-03	
3.119930e-03	2.694018e-03	6.507592e-03	2.636088e-03	
3.157581e-03	2.783480e-03	1.038422e-03	2.810009e-03	
2.600486e-03	3.136698e-03	4.990020e-03	3.108808e-03	
2.329554e-03	2.879170e-03	0	2.921467e-03	
4.789000e-03	4.108165e-03	1.070473e-02	4.014228e-03	
3.360007e-03	3.734401e-03	1.755926e-03	3.761138e-03	
4.244482e-03	4.321946e-03	4.909984e-03	4.313810e-03	
3.938785e-03	4.137244e-03	1.129032e-02	4.039872e-03	
4.257390e-03	5.304699e-03	3.273322e-03	5.331599e-03	
5.096333e-03	6.444086e-03	9.811938e-03	6.398568e-03	
5.943932e-03	6.198275e-03	7.874016e-03	6.175615e-03	
7.164495e-03	7.714598e-03	5.655042e-03	7.742750e-03	
7.690399e-03	7.903725e-03	5.928854e-03	7.930544e-03	
9.752847e-03	9.865310e-03	1.256281e-02	9.829836e-03	
9.466905e-03	1.047730e-02	1.111111e-02	1.046873e-02	
1.184758e-02	1.341063e-02	3.493450e-02	1.311806e-02	
1.184251e-02	1.489242e-02	2.430556e-02	1.477357e-02	
1.234914e-02	1.425104e-02	1.388889e-02	1.425517e-02	
1.756757e-02	1.486407e-02	0	1.507937e-02	
1.756757e-02	1.486407e-02	0	1.507937e-02	
0	1.059322e-03	0	1.072961e-03	
2.028398e-03	6.683747e-04	0	6.784261e-04	
0	1.314320e-03	1.769912e-02	1.067307e-03	
4.988360e-04	1.005347e-03	0	1.020455e-03	
1.397535e-03	1.036377e-03	0	1.051783e-03	
1.151350e-03	6.513367e-04	0	6.609955e-04	
1.757957e-03	1.160666e-03	0	1.178270e-03	
1.038601e-03	1.177394e-03	0	1.194715e-03	
2.889437e-03	1.134518e-03	0	1.151918e-03	
5.702183e-04	1.592357e-03	0	1.615791e-03	
1.897833e-03	1.253499e-03	4.398827e-03	1.208037e-03	
1.377727e-03	1.932056e-03	0	1.960744e-03	
2.292391e-03	1.771117e-03	0	1.796112e-03	
2.200142e-03	1.833661e-03	1.356852e-03	1.840328e-03	
1.247834e-03	2.196338e-03	0	2.227578e-03	
1.389532e-03	1.949620e-03	3.492433e-03	1.926411e-03	
3.186743e-03	2.218330e-03	0	2.252062e-03	
2.642901e-03	2.824996e-03	4.371585e-03	2.801809e-03	
2.486973e-03	2.665055e-03	2.111932e-03	2.673292e-03	
3.788093e-03	2.953206e-03	1.008065e-02	2.847252e-03	
3.266110e-03	3.509488e-03	9.970090e-04	3.544241e-03	
3.417343e-03	3.982916e-03	9.115770e-03	3.911409e-03	
3.592974e-03	3.933957e-03	1.809955e-03	3.961880e-03	
4.207037e-03	4.113427e-03	8.481764e-04	4.157154e-03	
4.897360e-03	4.187751e-03	1.172529e-02	4.088307e-03	
4.043999e-03	5.162751e-03	5.794702e-03	5.154414e-03	
5.175126e-03	5.849044e-03	8.878128e-03	5.807291e-03	
6.421534e-03	6.574614e-03	8.904720e-03	6.543426e-03	
6.301618e-03	7.794391e-03	4.868549e-03	7.833168e-03	
7.471918e-03	7.253174e-03	5.934718e-03	7.271023e-03	
8.742840e-03	9.086328e-03	1.234568e-02	9.042842e-03	
1.040534e-02	1.033045e-02	9.259259e-03	1.034519e-02	
1.191236e-02	1.272738e-02	3.112033e-02	1.246611e-02	
1.058120e-02	1.529718e-02	6.289308e-03	1.542127e-02	
1.735722e-02	1.574259e-02	6.329114e-03	1.585821e-02	
1.309442e-02	1.623561e-02	0	1.646879e-02	
1.309442e-02	1.623561e-02	0	1.646879e-02	
3.816794e-03	3.400204e-04	0	3.445899e-04	
1.553398e-03	5.524862e-04	0	5.606638e-04	
2.343567e-04	9.869720e-04	4.975124e-03	9.335200e-04	
1.630258e-04	6.832779e-04	0	6.928086e-04	
6.245316e-04	7.943909e-04	0	8.053785e-04	
6.180470e-04	6.824580e-04	0	6.921014e-04	
8.187028e-04	1.114965e-03	0	1.131222e-03	
1.117703e-03	1.414394e-03	0	1.435024e-03	
2.284844e-03	1.744186e-03	0	1.769309e-03	
6.524753e-04	1.503921e-03	1.526718e-03	1.503596e-03	
1.582028e-03	1.395310e-03	1.497006e-03	1.393875e-03	
1.380792e-03	1.719690e-03	1.356852e-03	1.725118e-03	
1.848429e-03	2.050092e-03	0	2.080675e-03	
2.566845e-03	2.295847e-03	3.787879e-03	2.273459e-03	
2.284528e-03	2.266799e-03	0	2.300866e-03	
2.387426e-03	1.903015e-03	3.401361e-03	1.879798e-03	
3.252551e-03	2.327178e-03	3.436426e-03	2.310724e-03	
3.327582e-03	2.602567e-03	0	2.640470e-03	
2.845287e-03	2.620537e-03	3.278689e-03	2.611007e-03	
