0	7.015082e-04	1.291990e-03	7.094714e-04	
0	6.643783e-04	1.195219e-03	6.736275e-04	
9.615385e-03	1.175318e-03	4.760771e-04	1.059112e-03	
0	6.343740e-04	6.617039e-04	6.430277e-04	
0	7.897538e-04	1.013685e-03	8.004455e-04	
0	7.063344e-04	8.353347e-04	7.159221e-04	
0	1.233654e-03	1.104871e-03	1.250782e-03	
0	1.242150e-03	9.491759e-04	1.259093e-03	
0	1.357214e-03	2.023779e-03	1.375857e-03	
1.579779e-03	1.614361e-03	1.136917e-03	1.614839e-03	
1.529052e-03	1.463976e-03	1.656805e-03	1.463073e-03	
1.406470e-03	1.810574e-03	1.443988e-03	1.816438e-03	
1.364256e-03	1.771634e-03	2.203776e-03	1.777532e-03	
3.870968e-03	1.971202e-03	2.259089e-03	1.943153e-03	
1.242236e-03	2.116728e-03	2.060440e-03	2.129652e-03	
3.401361e-03	2.153526e-03	1.718440e-03	2.134114e-03	
1.084599e-03	2.248813e-03	2.739202e-03	2.267110e-03	
3.222342e-03	2.837730e-03	3.269385e-03	2.831835e-03	
3.118503e-03	2.684983e-03	2.719319e-03	2.678373e-03	
7.135576e-03	3.094501e-03	2.928258e-03	3.034649e-03	
9.689922e-04	3.198906e-03	3.108003e-03	3.230816e-03	
7.200720e-03	3.720883e-03	3.836135e-03	3.671596e-03	
2.606429e-03	4.009990e-03	3.358968e-03	4.029191e-03	
4.149378e-03	4.072682e-03	4.454060e-03	4.071634e-03	
1.134522e-02	4.340372e-03	5.122951e-03	4.245304e-03	
4.885993e-03	5.054183e-03	4.624184e-03	5.056424e-03	
5.672609e-03	6.088845e-03	5.265558e-03	6.094526e-03	
7.936508e-03	6.298053e-03	6.181015e-03	6.276052e-03	
6.591337e-03	7.468279e-03	7.469476e-03	7.480269e-03	
7.905138e-03	7.605116e-03	7.847033e-03	7.601046e-03	
1.696970e-02	9.141333e-03	9.463148e-03	9.034853e-03	
1.232666e-02	1.073862e-02	1.047039e-02	1.071658e-02	
2.150538e-02	1.238363e-02	1.176979e-02	1.225774e-02	
1.277955e-02	1.398147e-02	1.115475e-02	1.399798e-02	
1.775148e-02	1.590037e-02	1.622083e-02	1.587554e-02	
1.315789e-02	1.568855e-02	1.776830e-02	1.572636e-02	
1.315789e-02	1.568855e-02	1.776830e-02	1.572636e-02	
